Date,Close,Return,2.0x Leveraged Return,2.0x Leveraged Close,2.0x Adjusted Return,2.0x Adjusted Close,3.0x Leveraged Return,3.0x Leveraged Close,3.0x Adjusted Return,3.0x Adjusted Close
1979-07-03,1602.800048828125,-0.009639134546840733,-0.019278269093681466,1587.2000732421875,-0.019317951633364007,1587.1358510189964,-0.0289174036405222,1571.60009765625,-0.02895708618020474,1571.535875433059
1979-07-04,1591.4000244140625,-0.007112568047647372,-0.014225136095294744,1564.6219361898557,-0.014264818634977283,1564.4956459551402,-0.021337704142942115,1538.0657597414422,-0.021377386682624656,1537.9405453383094
1979-07-05,1583.9000244140625,-0.004712831396845973,-0.009425662793691947,1549.8743374197165,-0.009465345333374486,1549.6871543936138,-0.01413849419053792,1516.3198259326723,-0.01417817673022046,1516.1353524859312
1979-07-06,1586.5999755859375,0.001704622217474805,0.00340924443494961,1555.158237879436,0.00336956189526707,1554.9089211786436,0.005113866652424415,1524.0740833249195,0.005074184112741875,1523.8285024042818
1979-07-09,1586.300048828125,-0.00018903741486675507,-0.00037807482973351014,1554.570271693441,-0.0004177573694160498,1554.2593465180503,-0.0005671122446002652,1523.209762250588,-0.0006067947842828048,1522.9038512168813
1979-07-10,1580.199951171875,-0.003845487908013645,-0.00769097581602729,1542.6141093295319,-0.00773065835570983,1542.2438985139504,-0.011536463724040935,1505.637308084279,-0.011576146263723474,1505.274493489607
1979-07-11,1563.199951171875,-0.010758132214466198,-0.021516264428932397,1509.4228162413956,-0.021555946968614938,1508.9993708249137,-0.032274396643398595,1457.0437724020683,-0.032314079183081136,1456.6329343147115
1979-07-12,1533.699951171875,-0.01887154613706643,-0.03774309227413286,1452.452531607315,-0.0377827748138154,1451.9851874028468,-0.05661463841119929,1374.5537660782354,-0.05665432095088183,1374.1083845464211
1979-07-13,1537.4000244140625,0.002412514416108902,0.004825028832217804,1459.460656949748,0.004785346292535264,1458.9334393362012,0.0072375432483267055,1384.502158407377,0.007197860708644165,1383.9990252969662
1979-07-16,1551.5999755859375,0.009236341190567376,0.018472682381134753,1486.4208101133431,0.018432999841452212,1485.825959192175,0.02770902357170213,1422.8653613497595,0.02766934103201959,1422.2933663158908
1979-07-17,1560.9000244140625,0.00599384440220363,0.01198768880440726,1504.2395602173767,0.01194800626472472,1503.578617060894,0.01798153320661089,1448.4506620934067,0.017941850666928348,1447.8119414988935
1979-07-18,1550.800048828125,-0.006470610178719749,-0.012941220357439498,1484.7728645982259,-0.012980902897122037,1484.0608090346375,-0.019411830536159247,1420.3335833008618,-0.019451513075841788,1419.6498085874678
1979-07-19,1552.4000244140625,0.0010317097856338275,0.002063419571267655,1487.8365739859248,0.0020237370315851154,1487.0641578510051,0.0030951293569014826,1424.7296994711296,0.003055446817218943,1423.987473076682
1979-07-20,1557.5,0.003285219985655674,0.006570439971311348,1497.6123148824208,0.006530757431628808,1496.7758131511996,0.009855659956967022,1438.7713509197088,0.009815977417284483,1437.9653019548987
1979-07-23,1546.0,-0.0073836276083466545,-0.014767255216693309,1475.4966916128894,-0.014806937756375848,1474.6131468506208,-0.022150882825039964,1406.9012953134618,-0.022190565364722505,1406.0560389296654
1979-07-24,1547.0999755859375,0.0007114977916802268,0.0014229955833604535,1477.5963168883177,0.0013833130436779139,1476.6529984510385,0.0021344933750406803,1409.9043168076446,0.0020948108353581406,1409.0014603551363
1979-07-25,1556.800048828125,0.006269842541050785,0.01253968508210157,1496.1249093805702,0.012500002542419031,1495.1111646859472,0.018809527623152356,1436.4239510006398,0.018769845083469815,1435.448199488385
1979-07-26,1570.0,0.008478899510448556,0.016957799020897113,1521.495894904004,0.016918116481214572,1520.4056295224686,0.02543669853134567,1472.9618340054474,0.02539701599166313,1471.9043003659956
1979-07-27,1578.0,0.005095541401273884,0.010191082802547768,1537.0015855527072,0.01015140026286523,1535.839875629665,0.015286624203821653,1495.4784480284607,0.015246941664139113,1494.3463393688717
1979-07-30,1568.0999755859375,-0.006273779730077589,-0.012547559460155178,1517.7159667676317,-0.012587241999837717,1516.5078874421135,-0.018821339190232766,1467.331540906434,-0.018861021729915307,1466.161440590016
1979-07-31,1558.0999755859375,-0.006377144414062896,-0.012754288828125793,1498.3585789684191,-0.012793971367808332,1497.1057289511236,-0.01913143324218869,1439.2593854874247,-0.01917111578187123,1438.0534898575495
1979-08-01,1558.0999755859375,0.0,0.0,1498.3585789684191,-3.968253968253968e-05,1497.0463199936255,0.0,1439.2593854874247,-3.968253968253968e-05,1437.9964242428728
1979-08-02,1560.9000244140625,0.0017970918888385867,0.0035941837776771735,1503.7439550660908,0.003554501237994634,1502.3675729913784,0.00539127566651576,1447.0188295902074,0.00535159312683322,1445.6919960232617
1979-08-03,1557.800048828125,-0.001986018026427505,-0.00397203605285501,1497.7710298623056,-0.00401171859253755,1496.3404970659833,-0.005958054079282515,1438.397413149769,-0.0059977366189650555,1437.0211161989685
1979-08-07,1555.9000244140625,-0.0012196843975527116,-0.0024393687951054233,1494.1174139498467,-0.002479051334787963,1492.6309921594348,-0.003659053192658135,1433.134240502872,-0.0036987357323406745,1431.705954848355
